"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","log_goal","cat_goal","cat_dur","cat_dur2","cat_goal2"
1018823489,"Popeye's Chicken Recipe Challenge","Other","Food","USD","2014-08-15",500,"2014-07-16",0,"failed",0,"US",0,0,500,0,30,2014,7,0,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
101884269,"432 The Drop Radio """"""""1st 432hz Healthy Music Radio Station""""""""","Other","Misc","USD","2014-09-06",10000,"2014-07-15",0,"failed",0,"US",0,0,10000,0,53,2014,7,0,9.21034037197618,"(8.9,9.9]","(40,59]","(40,60]",4
101885555,"Destiny is Judd Nelson: a new play at FringeNYC","Plays","Theater","USD","2014-08-02",3000,"2014-07-19",3485,"successful",55,"US",3485,3485,3000,1,14,2014,7,63.3636363636364,8.00636756765025,"(7.9,8.9]","(10,20]","(10,20]",4
1018929807,"Unveiled Debut Album","Other","Music","USD","2014-08-25",5500,"2014-07-26",560,"failed",9,"US",560,560,5500,0,30,2014,7,62.2222222222222,8.61250337122056,"(7.9,8.9]","(29,30]","(29,30]",4
1018948197,"An LP Album Legacy Project for a Dying Psychedelic Punk","Rock","Music","USD","2014-08-15",1850,"2014-07-18",0,"canceled",0,"US",0,0,1850,0,28,2014,7,0,7.52294091807237,"(6.9,7.9]","(20,29]","(20,29]",4
1019333913,"Beyond Environment","Other","Misc","USD","2014-09-04",5000,"2014-07-21",23,"failed",5,"US",23,23,5000,0,45,2014,7,4.6,8.51719319141624,"(7.9,8.9]","(40,59]","(40,60]",4
1019483724,"Healthy Treats","Other","Food","USD","2014-09-03",3000,"2014-07-25",2,"failed",2,"US",2,2,3000,0,40,2014,7,1,8.00636756765025,"(7.9,8.9]","(30,40]","(30,40]",4
1019491371,"Wunderlannd Press Publishing Takes Over The World","Other","Misc","USD","2014-08-13",15000,"2014-07-14",30,"failed",3,"US",30,30,15000,0,30,2014,7,10,9.61580548008435,"(8.9,9.9]","(29,30]","(29,30]",4
1019531427,"Recycled Lighted Bottles","Other","Misc","USD","2014-08-11",5000,"2014-07-12",0,"failed",0,"US",0,0,5000,0,30,2014,7,0,8.51719319141624,"(7.9,8.9]","(29,30]","(29,30]",4
101957846,"IceLiners","Product Design","Misc","USD","2014-09-09",30000,"2014-07-31",34617,"successful",448,"US",34617,34617,30000,1,40,2014,7,77.2700892857143,10.3089526606443,"(9.9,10.9]","(30,40]","(30,40]",5
1019645625,"Record Label (Canceled)","Other","Music","USD","2014-08-22",1e+05,"2014-07-14",0,"canceled",0,"US",0,0,1e+05,0,39,2014,7,0,11.5129254649702,"(10.9,11.9]","(30,40]","(30,40]",6
1019689919,"LifeQuote Posters","Other","Misc","EUR","2014-08-25",800,"2014-07-01",50,"failed",1,"NL",68.23,65.94,1055.03,0,55,2014,7,50,6.96132448152483,"(6.9,7.9]","(40,59]","(40,60]",4
1019693331,"David Baroni New Vocal CD!","Other","Music","USD","2014-08-16",3500,"2014-07-17",3645,"successful",53,"US",3645,3645,3500,1,30,2014,7,68.7735849056604,8.1605182474775,"(7.9,8.9]","(29,30]","(29,30]",4
1019741337,"My three Gems","DIY","Misc","USD","2014-08-21",500,"2014-07-22",0,"failed",0,"US",0,0,500,0,30,2014,7,0,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
101992077,"SPORTS POPSICLES GATORADE FLAVORS 24"""""""" LONG","Other","Food","USD","2014-08-08",5000,"2014-07-22",0,"failed",0,"US",0,0,5000,0,17,2014,7,0,8.51719319141624,"(7.9,8.9]","(10,20]","(10,20]",4
1020147040,"Mail Order Gourmet Chocolate Covered Popcorn","Other","Food","USD","2014-08-14",5000,"2014-07-15",0,"failed",0,"US",0,0,5000,0,30,2014,7,0,8.51719319141624,"(7.9,8.9]","(29,30]","(29,30]",4
1020220283,"Sare's Naturals Handmade in Harlem.","DIY","Misc","USD","2014-08-12",5000,"2014-07-13",48,"failed",4,"US",48,48,5000,0,30,2014,7,12,8.51719319141624,"(7.9,8.9]","(29,30]","(29,30]",4
1020229816,"Ironhands of the East, Dwarven origins.","Other","Misc","USD","2014-07-31",7500,"2014-07-01",16,"failed",3,"US",16,16,7500,0,30,2014,7,5.33333333333333,8.9226582995244,"(8.9,9.9]","(29,30]","(29,30]",4
1020307467,"Hamidou Bangoura:  An Autobiography (Canceled)","Other","Misc","USD","2014-08-25",5500,"2014-07-16",1,"canceled",1,"US",1,1,5500,0,40,2014,7,1,8.61250337122056,"(7.9,8.9]","(30,40]","(30,40]",4
1020374231,"Merle 2000 EP Vinyl Re-release","Other","Music","USD","2014-08-10",3800,"2014-07-11",2162,"failed",64,"US",2162,2162,3800,0,30,2014,7,33.78125,8.24275634571448,"(7.9,8.9]","(29,30]","(29,30]",4
1020472964,"Bringing my dream to life","Other","Food","CAD","2014-08-23",25000,"2014-07-09",0,"failed",0,"CA",0,0,23032.98,0,45,2014,7,0,10.0446823808832,"(9.9,10.9]","(40,59]","(40,60]",5
1020585941,"Fruity Cakes (Canceled)","Food Trucks","Food","USD","2014-08-04",15000,"2014-07-10",0,"canceled",0,"US",0,0,15000,0,25,2014,7,0,9.61580548008435,"(8.9,9.9]","(20,29]","(20,29]",4
1020599945,"The ultimate Perfect potato salad","Other","Food","CAD","2014-08-28",25,"2014-07-29",0,"failed",0,"CA",0,0,23.03,0,30,2014,7,0,3.13679771383259,"(2.9,3.9]","(29,30]","(29,30]",4
1021298042,"Huntercombe Barn Events & Weddings","Other","Misc","GBP","2014-09-18",80000,"2014-07-30",2,"failed",1,"GB",3.4,3.27,130725.36,0,50,2014,7,2,11.7808539129252,"(10.9,11.9]","(40,59]","(40,60]",6
1021348106,"Equipment Kick","Rock","Music","USD","2014-08-15",4000,"2014-07-15",35,"failed",3,"US",35,35,4000,0,31,2014,7,11.6666666666667,8.29404964010203,"(7.9,8.9]","(30,40]","(30,40]",4
1021380645,"LEGEND","Other","Misc","CAD","2014-08-07",10000,"2014-07-08",105,"failed",2,"CA",98.59,96.19,9160.86,0,30,2014,7,52.5,9.122695339724,"(8.9,9.9]","(29,30]","(29,30]",4
1021456295,"EmmaGold Productions and CONSPIRACY FACT OR THEORY LIVE!!","Other","Theater","CAD","2014-08-09",500,"2014-07-12",0,"failed",0,"CA",0,0,458.72,0,28,2014,7,0,6.12844000213506,"(5.9,6.9]","(20,29]","(20,29]",4
1021734011,"Baked Beans (Canceled)","Other","Food","USD","2014-08-07",10,"2014-07-08",0,"canceled",0,"US",0,0,10,0,30,2014,7,0,2.30258509299405,"(1.9,2.9]","(29,30]","(29,30]",3
1021758476,"Spell It Out!© word fun game! Can you S-P-E-L-L  I-T. O-U-T?","Tabletop Games","Misc","USD","2014-08-09",10000,"2014-07-10",0,"failed",0,"US",0,0,10000,0,30,2014,7,0,9.21034037197618,"(8.9,9.9]","(29,30]","(29,30]",4
102192933,"Romeda: image processing on the cloud (Canceled)","Web","Technology","CAD","2014-08-03",10000,"2014-07-04",12,"canceled",3,"CA",11.27,10.99,9160.86,0,30,2014,7,4,9.122695339724,"(8.9,9.9]","(29,30]","(29,30]",4
1021943671,"Muffin Friends!","Illustration","Misc","USD","2014-08-14",10,"2014-07-16",6,"failed",2,"US",6,6,10,0,29,2014,7,3,2.30258509299405,"(1.9,2.9]","(20,29]","(20,29]",3
1021962250,"eat burgers loose weight","Other","Misc","GBP","2014-08-13",2500,"2014-07-14",0,"failed",0,"GB",0,0,4172.51,0,30,2014,7,0,8.33627305217782,"(7.9,8.9]","(29,30]","(29,30]",4
1022016221,"Walking To My Friends","Other","Film & Video","USD","2014-09-01",10000,"2014-07-04",1795.11,"failed",37,"US",1795.11,1795.11,10000,0,59,2014,7,48.5164864864865,9.21034037197618,"(8.9,9.9]","(40,59]","(40,60]",4
1022084611,"Bad/Love","Other","Film & Video","USD","2014-08-10",15000,"2014-07-11",0,"failed",0,"US",0,0,15000,0,30,2014,7,0,9.61580548008435,"(8.9,9.9]","(29,30]","(29,30]",4
1022159330,"Want MOORE in a Bag? Introducing the CONVERTIBLE  BACKPACK","Accessories","Misc","GBP","2014-08-02",5000,"2014-07-01",6829,"successful",36,"GB",11627.53,11475.58,8402.09,1,32,2014,7,189.694444444444,9.03623576340726,"(8.9,9.9]","(30,40]","(30,40]",4
102222623,"ECLIPSED destination unknown","Other","Journalism","USD","2014-08-24",60000,"2014-07-25",4.25,"failed",1,"US",4.25,4.25,60000,0,30,2014,7,4.25,11.0020998412042,"(10.9,11.9]","(29,30]","(29,30]",6
1022264754,"#IMissHashtagsAlready","Other","Technology","CAD","2014-08-05",25,"2014-07-29",0,"failed",0,"CA",0,0,22.9,0,7,2014,7,0,3.13113691056019,"(2.9,3.9]","(0,10]","(0,10]",4
1022477370,"Technophemera","Public Art","Misc","USD","2014-08-01",9350,"2014-07-02",9492,"successful",93,"US",9492,9492,9350,1,30,2014,7,102.064516129032,9.14313162228273,"(8.9,9.9]","(29,30]","(29,30]",4
1022526890,"The Adventures Of Bronco Murphy","Comedy","Film & Video","USD","2014-08-05",9200,"2014-07-05",658,"failed",13,"US",658,658,9200,0,31,2014,7,50.6153846153846,9.12695876303713,"(8.9,9.9]","(30,40]","(30,40]",4
1022528509,"Tissue4boogers","Other","Music","USD","2014-09-22",6000,"2014-07-31",505,"failed",14,"US",505,505,6000,0,53,2014,7,36.0714285714286,8.69951474821019,"(7.9,8.9]","(40,59]","(40,60]",4
1022530229,"Life after war. The story of Dubrovnik","Other","Photography","GBP","2014-08-09",3000,"2014-07-10",0,"failed",0,"GB",0,0,5007.01,0,30,2014,7,0,8.51859420953186,"(7.9,8.9]","(29,30]","(29,30]",4
1022577877,"Soul Connection Adventure Pilot Episode Project","Other","Film & Video","USD","2014-08-28",30000,"2014-07-29",1701,"failed",22,"US",1701,1701,30000,0,30,2014,7,77.3181818181818,10.3089526606443,"(9.9,10.9]","(29,30]","(29,30]",5
1023422359,"Lets make some homemade cards!","Other","Misc","USD","2014-08-13",500,"2014-07-14",0,"failed",0,"US",0,0,500,0,30,2014,7,0,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1023423082,"Kickstart Formantera - FMT (Canceled)","Other","Misc","NZD","2014-08-31",35000,"2014-07-02",15759,"canceled",63,"NZ",13780.13,13069.33,29026.37,0,60,2014,7,250.142857142857,10.2759600061412,"(9.9,10.9]","(59,60]","(40,60]",5
1023487866,"The Rajah's Son & Princess Labam","Other","Theater","USD","2014-09-03",6000,"2014-07-27",6198.45,"successful",29,"US",6198.45,6198.45,6000,1,38,2014,7,213.739655172414,8.69951474821019,"(7.9,8.9]","(30,40]","(30,40]",4
1023613654,"PiCE+, a metal outdoor case for the Raspberry Pi B+ & Camera","Product Design","Misc","GBP","2014-08-27",21300,"2014-07-28",4418,"failed",94,"GB",7499.96,7326.09,35320.45,0,30,2014,7,47,10.4722173952936,"(9.9,10.9]","(29,30]","(29,30]",5
1023895606,"WANTED: Son Of A Gun teddy bear outlaw","Other","Photography","GBP","2014-08-10",10,"2014-07-11",0,"failed",0,"GB",0,0,16.69,0,30,2014,7,0,2.81480973767374,"(1.9,2.9]","(29,30]","(29,30]",3
1024025156,"Good Day Beer (Canceled)","Other","Food","CAD","2014-08-13",30000,"2014-07-14",0,"canceled",0,"CA",0,0,27522.94,0,30,2014,7,0,10.2227751177366,"(9.9,10.9]","(29,30]","(29,30]",5
1024111758,"My Dream of Writing Kids Books (Canceled)","Other","Misc","USD","2014-07-22",20500,"2014-07-14",0,"canceled",0,"US",0,0,20500,0,8,2014,7,0,9.9281801651265,"(9.9,10.9]","(0,10]","(0,10]",4
1024146178,"My Friend Death #3","Comic Books","Comics","USD","2014-08-20",250,"2014-07-30",367,"successful",13,"US",367,367,250,1,21,2014,7,28.2307692307692,5.52146091786225,"(4.9,5.9]","(20,29]","(20,29]",4
1024171104,"Shirts Shirts Shirts (Canceled)","Other","Misc","USD","2014-08-08",10000,"2014-07-09",0,"canceled",0,"US",0,0,10000,0,30,2014,7,0,9.21034037197618,"(8.9,9.9]","(29,30]","(29,30]",4
1024206640,"okular","Apps","Technology","USD","2014-08-02",10000,"2014-07-03",50,"failed",2,"US",50,50,10000,0,30,2014,7,25,9.21034037197618,"(8.9,9.9]","(29,30]","(29,30]",4
1024372156,"Be a Hero! Help Super Giomar X Autism Art Projects","Other","Misc","USD","2014-08-08",50,"2014-07-09",86,"successful",5,"US",86,86,50,1,30,2014,7,17.2,3.91202300542815,"(3.9,4.9]","(29,30]","(29,30]",4
1025377334,"Jack Ronin 2014 European Tour to End Racism","Indie Rock","Music","USD","2014-07-26",70000,"2014-07-18",0,"failed",0,"US",0,0,70000,0,8,2014,7,0,11.1562505210315,"(10.9,11.9]","(0,10]","(0,10]",6
102543651,"Perro Gringo - Gringo Dog Hotdog & Sandwich Shop","Other","Food","USD","2014-08-27",25000,"2014-07-28",0,"failed",0,"US",0,0,25000,0,30,2014,7,0,10.1266311038503,"(9.9,10.9]","(29,30]","(29,30]",5
1026309308,"Katchem Books website build (Canceled)","Other","Misc","USD","2014-08-05",3500,"2014-07-06",0,"canceled",0,"US",0,0,3500,0,30,2014,7,0,8.1605182474775,"(7.9,8.9]","(29,30]","(29,30]",4
102652880,"Beach Bodies Travelling Exhibition","Other","Photography","AUD","2014-08-25",6000,"2014-07-11",1,"failed",1,"AU",0.94,0.93,5602.76,0,45,2014,7,1,8.63101461245191,"(7.9,8.9]","(40,59]","(40,60]",4
102657655,"The ART of Choices","Food Trucks","Food","USD","2014-07-29",7000,"2014-07-15",261,"failed",9,"US",261,261,7000,0,14,2014,7,29,8.85366542803745,"(7.9,8.9]","(10,20]","(10,20]",4
1026631893,"Kickstart a Twitch Streamer (Canceled)","Other","Misc","CAD","2014-08-14",3000,"2014-07-15",10,"canceled",1,"CA",9.32,9.17,2752.29,0,30,2014,7,10,7.92018857140835,"(7.9,8.9]","(29,30]","(29,30]",4
102679287,"New laptop for future app/game making","Other","Technology","GBP","2014-08-08",750,"2014-07-09",0,"failed",0,"GB",0,0,1260.31,0,30,2014,7,0,7.13911300143071,"(6.9,7.9]","(29,30]","(29,30]",4
1026823684,"If I build it they will become","Other","Misc","USD","2014-08-20",13000,"2014-07-21",10,"failed",1,"US",10,10,13000,0,30,2014,7,10,9.47270463644367,"(8.9,9.9]","(29,30]","(29,30]",4
1026952639,"Art Therapy Pedalers","Other","Misc","USD","2014-08-06",6000,"2014-07-07",6604,"successful",95,"US",6604,6604,6000,1,30,2014,7,69.5157894736842,8.69951474821019,"(7.9,8.9]","(29,30]","(29,30]",4
1026976892,"Your personal version of Drop Box you Control!","Web","Technology","USD","2014-08-10",50,"2014-07-11",1,"failed",1,"US",1,1,50,0,30,2014,7,1,3.91202300542815,"(3.9,4.9]","(29,30]","(29,30]",4
1027555266,"Hydro Puppy","Product Design","Misc","USD","2014-08-27",3000,"2014-07-28",0,"failed",0,"US",0,0,3000,0,30,2014,7,0,8.00636756765025,"(7.9,8.9]","(29,30]","(29,30]",4
1027744614,"My Ellen Degeneres Christmas Card (Play Video Below)","Public Art","Misc","USD","2014-08-22",5,"2014-07-23",31,"successful",3,"US",31,31,5,1,30,2014,7,10.3333333333333,1.6094379124341,"(0.9,1.9]","(29,30]","(29,30]",2
102785661,"Kristal Label Barware","Product Design","Misc","USD","2014-08-13",9500,"2014-07-14",5,"failed",1,"US",5,5,9500,0,30,2014,7,5,9.15904707758863,"(8.9,9.9]","(29,30]","(29,30]",4
1028164900,"pilgrim's companion","Indie Rock","Music","USD","2014-08-18",5000,"2014-07-18",5241.11,"successful",82,"US",5241.11,5241.11,5000,1,31,2014,7,63.9159756097561,8.51719319141624,"(7.9,8.9]","(30,40]","(30,40]",4
1028391628,"LiRon 21|Ergonomically designed underwear for men and women","Other","Misc","USD","2014-08-10",40000,"2014-07-11",0,"failed",0,"US",0,0,40000,0,30,2014,7,0,10.5966347330961,"(9.9,10.9]","(29,30]","(29,30]",5
1028897444,"Egg Salad","Other","Food","CAD","2014-08-06",25,"2014-07-07",0,"failed",0,"CA",0,0,22.9,0,30,2014,7,0,3.13113691056019,"(2.9,3.9]","(29,30]","(29,30]",4
1028998661,"The Easyhook Driver Bit; Cuphook Installation Made Easy","Hardware","Technology","USD","2014-09-28",25000,"2014-07-30",590,"failed",35,"US",590,590,25000,0,60,2014,7,16.8571428571429,10.1266311038503,"(9.9,10.9]","(59,60]","(40,60]",5
1029000350,"BRING HISTORY BACK (Canceled)","Other","Misc","USD","2014-08-14",75000,"2014-07-15",1,"canceled",1,"US",1,1,75000,0,30,2014,7,1,11.2252433925184,"(10.9,11.9]","(29,30]","(29,30]",6
1029191361,"Join the Pretty Girls Club","Other","Misc","USD","2014-07-31",15000,"2014-07-01",7,"failed",2,"US",7,7,15000,0,30,2014,7,3.5,9.61580548008435,"(8.9,9.9]","(29,30]","(29,30]",4
1029277178,"Aqua-View: Your Robotic Connection To An Underwater World!","Other","Technology","USD","2014-09-20",30000,"2014-07-22",226,"failed",4,"US",226,226,30000,0,60,2014,7,56.5,10.3089526606443,"(9.9,10.9]","(59,60]","(40,60]",5
1029553675,"New Twitch/Youtube! Help me get started!","Other","Misc","USD","2014-08-09",1000,"2014-07-11",5,"failed",1,"US",5,5,1000,0,29,2014,7,5,6.90775527898214,"(6.9,7.9]","(20,29]","(20,29]",4
1030023004,"Latin Food Truck...","Food Trucks","Food","USD","2014-08-13",30000,"2014-07-14",0,"failed",0,"US",0,0,30000,0,30,2014,7,0,10.3089526606443,"(9.9,10.9]","(29,30]","(29,30]",5
103058875,"The Woman of the Mountain","Other","Film & Video","USD","2014-09-22",6000,"2014-07-24",7655,"successful",95,"US",7655,7655,6000,1,60,2014,7,80.5789473684211,8.69951474821019,"(7.9,8.9]","(59,60]","(40,60]",4
1030656801,"Toronto Community Festival (Canceled)","Festivals","Theater","CAD","2014-08-15",10000,"2014-07-16",2000,"canceled",1,"CA",1864.56,1834.86,9174.31,0,30,2014,7,2000,9.12416246573511,"(8.9,9.9]","(29,30]","(29,30]",4
1030711457,"Top This Ramen","Other","Food","USD","2014-09-07",500,"2014-07-11",150,"failed",3,"US",150,150,500,0,58,2014,7,50,6.21460809842219,"(5.9,6.9]","(40,59]","(40,60]",4
1030812989,"Fund a new Deadly awards!","Other","Music","AUD","2014-09-15",50000,"2014-07-23",6699,"failed",153,"AU",6266.71,6011.85,44871.22,0,54,2014,7,43.7843137254902,10.7115518882594,"(9.9,10.9]","(40,59]","(40,60]",5
1030931299,"Burning a 1996 Jeep Grand Cherokee","Other","Film & Video","USD","2014-08-08",1500,"2014-07-23",0,"failed",0,"US",0,0,1500,0,16,2014,7,0,7.3132203870903,"(6.9,7.9]","(10,20]","(10,20]",4
1030965069,"WAYA: Hardwood Headphone Wrapper","Other","Misc","USD","2014-07-28",25,"2014-07-03",1305.25,"successful",140,"US",1305.25,1305.25,25,1,25,2014,7,9.32321428571429,3.2188758248682,"(2.9,3.9]","(20,29]","(20,29]",4
1031016205,"Go Kart","Other","Technology","AUD","2014-08-23",2000,"2014-07-24",0,"failed",0,"AU",0,0,1867.59,0,30,2014,7,0,7.53240410861682,"(6.9,7.9]","(29,30]","(29,30]",4
1031038881,"Xpress - Street Dance","Other","Dance","GBP","2014-08-24",2500,"2014-07-25",2,"failed",2,"GB",3.41,3.32,4145.59,0,30,2014,7,1,8.32980039760887,"(7.9,8.9]","(29,30]","(29,30]",4
1031735562,"The Oldani Orchid, Novel (Canceled)","Other","Misc","USD","2014-08-10",24000,"2014-07-11",0,"canceled",0,"US",0,0,24000,0,30,2014,7,0,10.0858091093301,"(9.9,10.9]","(29,30]","(29,30]",5
1031827961,"SQueo: Advanced Waterproof Bluetooth Speaker","Hardware","Technology","USD","2014-08-23",90000,"2014-07-24",92022.6,"successful",631,"US",92022.6,92022.6,90000,1,30,2014,7,145.836133122029,11.4075649493124,"(10.9,11.9]","(29,30]","(29,30]",6
103193060,"A Cure for the Common Cuff Link","Accessories","Misc","USD","2014-09-06",3500,"2014-07-23",250,"failed",7,"US",250,250,3500,0,45,2014,7,35.7142857142857,8.1605182474775,"(7.9,8.9]","(40,59]","(40,60]",4
1032314962,"the leo (Canceled)","Other","Food","USD","2014-08-09",1500,"2014-07-10",0,"canceled",0,"US",0,0,1500,0,30,2014,7,0,7.3132203870903,"(6.9,7.9]","(29,30]","(29,30]",4
1032430093,"Green Beetle Shop, Fun Insect Inspired Art","Other","Misc","USD","2014-07-17",2500,"2014-07-07",2626,"successful",38,"US",2626,2626,2500,1,10,2014,7,69.1052631578947,7.82404601085629,"(6.9,7.9]","(0,10]","(0,10]",4
1032788854,"Kimono Jeans?- """"""""NISHIKI""""""""","Other","Misc","USD","2014-08-15",1000,"2014-07-16",582,"failed",15,"US",582,582,1000,0,30,2014,7,38.8,6.90775527898214,"(6.9,7.9]","(29,30]","(29,30]",4
1033001055,"Country Standard Time Goes to Nashville","Web","Journalism","USD","2014-08-04",5500,"2014-07-09",1020,"failed",3,"US",1020,1020,5500,0,26,2014,7,340,8.61250337122056,"(7.9,8.9]","(20,29]","(20,29]",4
1033157766,"HalloWEEn Tales Vol. 1 - a fiction magazine for kids","Other","Misc","USD","2014-09-07",3000,"2014-07-29",326,"failed",10,"US",326,326,3000,0,40,2014,7,32.6,8.00636756765025,"(7.9,8.9]","(30,40]","(30,40]",4
1033210505,"Jewel of the Pile -  Jewelry created with recycled materials","Other","Misc","USD","2014-07-31",10000,"2014-07-11",10,"failed",2,"US",10,10,10000,0,20,2014,7,5,9.21034037197618,"(8.9,9.9]","(10,20]","(10,20]",4
1033370834,"Blacklist Watches: Swiss Made, Limited Production (Canceled)","Product Design","Misc","USD","2014-09-07",25000,"2014-07-30",18458,"canceled",48,"US",18458,18458,25000,0,39,2014,7,384.541666666667,10.1266311038503,"(9.9,10.9]","(30,40]","(30,40]",5
1033558383,"Petite Marie Organics: Natural Solutions for Skin Problems","Other","Misc","GBP","2014-09-29",2000,"2014-07-31",0,"failed",0,"GB",0,0,3213.26,0,60,2014,7,0,8.0750412770993,"(7.9,8.9]","(59,60]","(40,60]",4
1033760424,"Fresh Flow Kingz Full Length Album (Canceled)","Hip-Hop","Music","USD","2014-09-19",3500,"2014-07-21",1,"canceled",1,"US",1,1,3500,0,60,2014,7,1,8.1605182474775,"(7.9,8.9]","(59,60]","(40,60]",4
1033986854,"HOPE Virtue Dolls","Other","Misc","USD","2014-08-14",500,"2014-07-15",1084.79,"successful",28,"US",1084.79,1084.79,500,1,30,2014,7,38.7425,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1034226015,"Fish of the World Acrylic Charms (Canceled)","Other","Misc","USD","2014-08-09",500,"2014-07-10",107,"canceled",6,"US",107,107,500,0,30,2014,7,17.8333333333333,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
103439781,"Disneyland Book of Secrets 2015 (Independent Magic)","Other","Misc","USD","2014-08-20",10000,"2014-07-21",5,"failed",1,"US",5,5,10000,0,30,2014,7,5,9.21034037197618,"(8.9,9.9]","(29,30]","(29,30]",4
