"","id","blurb","launch","created"
"91615",1303557944,"""I grow organic Bhut Jolokia (Ghost) Peppers and want to make and bottle fresh hot sauce.  Everyone who tries it says it is great!"",",1405044490,1405041649
"91624",2117914122,"""We're a MicroBrewery in Southern Maryland looking to make a local beer from local produce. To do so our brewery needs a malting vessel."",",1404389792,1401458297
"91670",1182902243,"""Bringing a Be-Live-Feel Organic vibe to Fort Wayne with Vicious & Delicious cold-press Juices & Smoothies! Help us make it happen!"",",1405977904,1402943170
"91674",154170778,"""BCakeShop, a retail offshoot of BCakeNY, is a Brooklyn based bakery producing traditionally American classics with global influences."",",1404408908,1403550201
"91692",753661706,"""I want to make real made-from-scratch biscuits that melt in your mouth!"",",1405958672,1405443298
"91728",1016942335,"""Hi, friends! I'm starting up my mushroom grow again but I need your help to grow healthy, delicious food for the community. Thanks!"",",1405022325,1405010112
"91744",1159546760,"""Holy-Mole is the first mole sauce that has no animal products, nuts, dairy or gluten in it. This mole sauce is ready to use and amazing"",",1406148904,1406039737
"91747",98476966,"""I was born in Ethiopia, came here when I was seven years old. I want to make authentic Ethiopian food at home and remember Ethiopia."",",1405439855,1405361543
"91748",117659380,"""UPDATE: STOP FUNDING PLEASE THE MONEY IS RUINING MY LIFE."",",1406306820,1406298471
"91752",995538414,"""My Tomato Pie recipe is the best ever! If you have never had Tomato Pie you're missing out on one of the best things of summer!"",",1405530963,1404941460
"91799",403639778,"""Join our journey in bringing incredible gluten free comfort food and family favorites to Colorado!"",",1404439589,1403396424
"91801",1243817756,"""MadDuck Jerky is a high quality, 100% organic, free range grain fed duck jerky snack."",",1406922497,1404360145
"91812",1248364439,"""Perfected original recipe cookies\nChocolate chip,\nCandied Bacon &Chocolate Chips,\nSnickerdoodles,and\nWhite Chocolate &Macadamia Nut"",",1405519656,1403481175
"91814",807222139,"""The Oak House, coming in August, will bring gourmet coffee, craft brews, fine wine and artisan fare to a unique space in downtown Elon."",",1406131191,1399557460
"91851",1416377416,"""I want to spread the love of cheese to everyone - I just need some investors to help me get the business off the ground!"",",1406302919,1405532967
"91858",112219405,"""With your help, I can create the best Cheese on toast. I will be using the highest quality cheese from a cow. That's right. A cow."",",1404761853,1404701877
"91865",347287049,"""I would like to be your cookie vendor, delivering them to your door for the taste experience extraordinaire! You will love them!"",",1405775086,1405713747
"91868",1629553003,"""Please help me to supply an unreasonable amount of fairy bread to a small child's birthday party."",",1405396065,1405393132
"91892",1338338028,"""I'll make you any flavour marshmallow...ANY FLAVOUR"",",1404813596,1404806388
"91894",1700779870,"""Take a Bite is a small specialty bakery that serves people with \""special\"" dietary needs including vegan, gluten-free and allergen free."",",1405955763,1402248180
"91895",324279207,"""Summer is here, and the kids need a project. So why not bake with Mom and Dad and a creative Kickstarter project."",",1405361800,1404958187
"91906",471274600,"""Outdoor coffee and espresso joint, with a heaping spoonful of sparkle, disco, drag, magic, religion, and other weirdnesses-of-the-day."",",1406931305,1406662870
"91917",1921483932,"""We empower coffee farmers to process their own premium beans, and connect them directly with coffee lovers on our online marketplace."",",1405522822,1402595577
"91936",283185393,"""Black Black Coffee is opening its first retail coffee shop/training lab this August! Help us get an espresso machine!"",",1406312456,1406260163
"91941",462530201,"""Imagine having the Perfect Mushroom Sauce to spread over your burger this weekend, or that great steak you wanna sink your teeth into!"",",1405126694,1404833396
"91952",1385810658,"""I would really like to make gingerbread men"",",1405871325,1405865437
"92050",1114462683,"""Help this broke college student in Brooklyn, via San Francisco, make her nut butter stall a reality. Tasty goodness will abound :)"",",1405280419,1405224797
"92053",2131932489,"""True southern sweets with the right touch of hospitality too SATISFY your taste buds that will have you coming back for more!!!!"",",1406814114,1404826805
"92057",2020403020,"""The best coffee I've ever tasted because of this One Secret Ingredient!"",",1405220463,1405045418
"92068",1066879957,"""I want to make some mac and cheese. Not the store bought instant stuff, I want to make it from scratch."",",1404773848,1404704866
"92076",213679270,"""Look for Caribbean Grill to spice up the Champaign-Urbana culinary scene with a fresh, new, food truck concept!"",",1405348574,1386881419
"92079",2146176512,"""Inspired by the selection at the Grocery mart, I want to make Safe Healthy Nutritious Slurpable foods for baby. No preservatives added."",",1405190756,1405186793
"92103",1846628143,"""A online cakery providing delicious, homemade, vegan treats!"",",1404931136,1404843556
"92111",399529277,"""I want to buy a free range organic turkey from the Mennonites and invite 10 people for dinner."",",1406149205,1405811233
"92132",509259520,"""We're rocking the Cupcake Cafe & Custom Cakes! Now it's time to buy a 2nd oven & expand to include FABULOUS parties & AWESOME classes!"",",1406816909,1400201447
"92154",1537935894,"""My wife is awesome and hardworking.  I think she has earned herself the worlds best sandwich.  Females love sandwiches."",",1405614241,1405230206
"92155",1232421559,"""I want to make homemade butt bread!"",",1405214630,1404939217
"92156",293192075,"""I want to make biscuits in the shape of elephants. I need a biscuit cutter in the shape of an elephant."",",1405334434,1404816059
"92157",431749953,"""Research project to make the perfect plate of scrambled eggs. Initial trials to include eggs, milk and salt."",",1405103138,1405032734
"92158",1558885003,"""Basically i will cook a surprise dinner for my lovely girlfriend on the balcony by sunset."",",1405092181,1404985188
"92161",752645784,"""Here is a box of kittens. I am an apt sushi chef, and I'll feed them sushi. I can pick up some sashimi grade fish for pretty cheap."",",1404920163,1404845592
"92162",1663752251,"""Help us fund a camper for intern living space for our farm!"",",1406680514,1405991036
"92164",24037198,"""I always wanted to show my cats how to make lemonade. I want to make this a reality."",",1404857456,1404697576
"92166",1462224242,"""Forget the other foods...who doesn't love dessert?"",",1404843009,1404765906
"92173",765306013,"""I am going to have an entire bacon themed dinner!"",",1406010307,1405619285
"92179",1743402854,"""Basically I am making a bowl of Sharkless Shark Fin \""Surf Soup\"" and I am not making Potato Salad."",",1404882707,1404878584
"92180",65168735,"""My dad never like syrup/butter, so I only knew egg bread. Bread dipped in egg, fried and salted. I want to experience French toast."",",1405031765,1404872346
"92182",595057687,"""I want to make Bacon Sloppy Joes"",",1406059106,1405455881
"92183",1449116602,"""You bought a bite from the Potato Salad Kickstarter. How can you guarantee it'll make it to you?"",",1405364369,1404860208
"92184",1574079008,"""Good old fashioned pancakes just like your momma made :)"",",1404925394,1404878445
"92188",25457198,"""I need bacon."",",1404675462,1404673170
"92190",1223147991,"""There is no way that potato salad should be taking over kickstarter.  Ramen rocks my sox!"",",1405017362,1404772981
"92191",534054681,"""I work with street kids and want to run a class to teach them how to make a great potato bake. Im needing about $40 to get this started"",",1405157960,1405043318
"92192",713105763,"""I'm making a delicious corndog to share with my supporters!"",",1406226561,1406147258
"92193",1835945303,"""Im getting married!! And I want brownies! Nothing goes better with a wedding then chocolate."",",1404948355,1404850863
"92195",457276569,"""I will personally feed my friend Dan ramen.  I will also feed you, or you can feed him.  This will be a ramen event in SF.  Videotaped."",",1406213510,1406151070
"92196",2083650945,"""My fiancée and I would much rather make cupcakes than... stuff.\n\nDown with the system, up with the (blood) sugar."",",1404857142,1404842740
"92197",1129601913,"""Not sure what kind of tacos but I am making tacos."",",1404856345,1404768987
"92198",1181876989,"""Bacon is better than potato salad."",",1404910106,1404809329
"92199",104021306,"""I've made potato salad before.  That other guy is just fumbling in the dark. Yes, mine is going to cost more, but it will be better."",",1404835744,1404774769
"92200",1256937996,"""I'm making a burrito.  Because nobody wants potato salad."",",1404788625,1404784763
