"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","category_combo","log_goal","norm_goal","duration2","duration3","predict","found","match"
"109",1105490119,"Art Fairy Education (Canceled)","Art","Art","USD","2014-08-29",5000,"2014-07-30",25,"canceled",1,"US",25,25,5000,0,30,2014,7,25,"Art:Art",8.51719319141624,0.572384984439836,6,-2.63394703160382,0,0,1
"110",110792078,"Making an Awesome Meatloaf! (Canceled)","Food","Food","USD","2014-08-09",20,"2014-07-10",0,"canceled",0,"US",0,0,20,0,30,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,0,0
"111",1108360174,"Toby wants a Synthi","Music","Music","GBP","2014-08-06",2500,"2014-07-07",0,"failed",0,"GB",0,0,4201.05,0,30,2014,7,0,"Music:Music",8.34308977302667,-0.00968274776116611,6,-2.63394703160382,0,0,1
"112",11101143,"FLORIDA RICE in the USA","Food","Food","USD","2014-09-12",30000,"2014-07-29",8,"failed",2,"US",8,8,30000,0,45,2014,7,4,"Food:Food",10.3089526606443,1.49646161666383,9,12.3660529683962,0,0,1
"113",1110192433,"I'm Creating Cute Things","Art","Art","USD","2014-08-07",50,"2014-07-08",50,"successful",2,"US",50,50,50,1,30,2014,7,25,"Art:Art",3.91202300542815,-1.35948692983009,6,-2.63394703160382,1,1,1
"114",1111584301,"Chasing Legends: A Treasure Hunter's Journey","Documentary","Film & Video","USD","2014-08-10",25000,"2014-07-11",25,"failed",1,"US",25,25,25000,0,30,2014,7,25,"Film & Video:Documentary",10.1266311038503,0.577796056489294,6,-2.63394703160382,0,0,1
"115",111247662,"The Spyder 360 - Fitness device Targets your Core & More!","Product Design","Design","USD","2014-08-14",1e+05,"2014-07-09",16799,"failed",183,"US",16799,16799,1e+05,0,36,2014,7,91.7978142076503,"Design:Product Design",11.5129254649702,1.42641984709571,8,3.36605296839618,0,0,1
"116",1113473811,"MAME ARCADE MACHINE","Product Design","Design","USD","2014-08-11",500,"2014-07-12",82,"failed",5,"US",82,82,500,0,30,2014,7,16.4,"Design:Product Design",6.21460809842219,-1.94449014348224,6,-2.63394703160382,1,0,0
"117",1113764785,"Afford A Luxury Party: Because You Can (Canceled)","Food","Food","USD","2014-07-22",3600,"2014-07-21",0,"canceled",0,"US",0,0,3600,0,1,2014,7,0,"Food:Food",8.1886891244442,0.80001532221898,1,-31.6339470316038,0,0,1
"118",1114462683,"Campaign for Nut Buttery Goodness...Fog City Sundries","Food","Food","USD","2014-08-12",240,"2014-07-13",566.5,"successful",8,"US",566.5,566.5,240,1,30,2014,7,70.8125,"Food:Food",5.48063892334199,-0.0895021813967943,6,-2.63394703160382,0,0,0
"119",1116122394,"The Pine Hill Project: Richard Shindell & Lucy Kaplansky CD","Music","Music","USD","2014-08-17",40000,"2014-07-17",85043,"successful",1370,"US",85043,85043,40000,1,31,2014,7,62.0751824817518,"Music:Music",10.5966347330961,1.22774858877471,7,-1.63394703160382,0,0,0
"120",1116856256,"Tacos","Food","Food","CAD","2014-08-08",30,"2014-07-09",0,"failed",0,"CA",0,0,27.48,0,30,2014,7,0,"Food:Food",3.31345846735415,-0.801359350185831,6,-2.63394703160382,0,0,1
"121",1118279594,"Poster:  All 3D Printers Made","Art","Art","USD","2014-07-16",20,"2014-07-15",20,"successful",1,"US",20,20,20,1,1,2014,7,20,"Art:Art",2.99573227355399,-1.74387149298901,1,-31.6339470316038,1,1,1
"122",1119687039,"The Camera Goat","Product Design","Design","USD","2014-08-17",40000,"2014-07-18",4576,"failed",28,"US",4576,4576,40000,0,30,2014,7,163.428571428571,"Design:Product Design",10.5966347330961,0.843454847329959,6,-2.63394703160382,0,0,1
"123",1119772099,"Fried Rice","Food","Food","USD","2014-08-07",10,"2014-07-08",74,"successful",6,"US",74,74,10,1,30,2014,7,12.3333333333333,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,1,1
"124",1121952327,"Baby Cakes","Food","Food","USD","2014-08-07",10000,"2014-07-08",0,"failed",0,"US",0,0,10000,0,30,2014,7,0,"Food:Food",9.21034037197618,1.13559871240159,6,-2.63394703160382,0,0,1
"125",112219405,"Cheese on Toast","Food","Food","GBP","2014-07-14",5,"2014-07-07",6,"successful",2,"GB",10.3,10.25,8.54,1,7,2014,7,3,"Food:Food",2.14476100780048,-1.18524324062522,2,-25.6339470316038,1,1,1
"126",1126668827,"Canta Moon Chocolate","Food","Food","GBP","2014-08-03",20000,"2014-07-04",242,"failed",9,"GB",415.25,406.66,33608.36,0,30,2014,7,26.8888888888889,"Food:Food",10.4225301245271,1.53376858464358,6,-2.63394703160382,0,0,1
"127",1127726926,"SlapJack and Buy Sum Chicken BBQ","Food","Food","USD","2014-08-10",150,"2014-07-11",6,"failed",2,"US",6,6,150,0,30,2014,7,3,"Food:Food",5.01063529409626,-0.243885011821008,6,-2.63394703160382,0,0,1
"128",1128130315,"Afford A Luxury Party: Because Now You Can","Food","Food","USD","2014-08-25",3500,"2014-07-23",83,"failed",6,"US",83,83,3500,0,33,2014,7,13.8333333333333,"Food:Food",8.1605182474775,0.790761990008269,7,0.366052968396183,0,0,1
"129",1128729717,"Grilled Cheese Everyday Cookbook","Food","Food","USD","2014-08-31",2500,"2014-07-17",2645,"successful",84,"US",2645,2645,2500,1,45,2014,7,31.4880952380952,"Food:Food",7.82404601085629,0.680240425883091,9,12.3660529683962,0,0,0
"130",1128899358,"I Am Making Cheesecakes","Food","Food","USD","2014-08-26",4000,"2014-07-17",65,"failed",6,"US",65,65,4000,0,40,2014,7,10.8333333333333,"Food:Food",8.29404964010203,0.834623256307305,8,7.36605296839618,0,0,1
"131",1129601913,"I am going to make tacos","Food","Food","USD","2014-08-07",10,"2014-07-08",15,"successful",6,"US",15,15,10,1,30,2014,7,2.5,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,1,1
"132",1130404983,"I am making a dinner","Food","Food","GBP","2014-07-15",20,"2014-07-08",0,"failed",0,"GB",0,0,34.17,0,7,2014,7,0,"Food:Food",3.5313480661272,-0.72978881139539,2,-25.6339470316038,1,0,0
"133",113122150,"I'm gonna bake a Cake... My first Cake.","Food","Food","GBP","2014-08-07",10,"2014-07-08",0,"failed",0,"GB",0,0,16.8,0,30,2014,7,0,"Food:Food",2.82137888640921,-0.962993503143661,6,-2.63394703160382,1,0,0
"134",1131847823,"Sweet Potato Salad","Food","Food","USD","2014-08-08",15,"2014-07-09",0,"failed",0,"US",0,0,15,0,30,2014,7,0,"Food:Food",2.70805020110221,-1.0002187544338,6,-2.63394703160382,1,0,0
"135",1133571019,"Chili Pepper Challenges (Canceled)","Food","Food","CAD","2014-08-07",100,"2014-07-08",5,"canceled",1,"CA",4.69,4.58,91.61,0,30,2014,7,5,"Food:Food",4.51754043602712,-0.405852654450717,6,-2.63394703160382,0,0,1
"136",1135303553,"Desert Clean Up","Art","Art","USD","2014-08-13",500,"2014-07-14",25,"failed",2,"US",25,25,500,0,30,2014,7,12.5,"Art:Art",6.21460809842219,-0.393550972695129,6,-2.63394703160382,1,0,0
"137",1135592275,"Health Nut (Canceled)","Food","Food","USD","2014-09-26",250000,"2014-07-28",0,"canceled",0,"US",0,0,250000,0,60,2014,7,0,"Food:Food",12.4292161968444,2.19290791110868,12,27.3660529683962,0,0,1
"138",1137799083,"Single color Wine gums!","Food","Food","EUR","2014-09-14",10000,"2014-07-31",2,"failed",1,"NL",2.68,2.57,12851.98,0,45,2014,7,2,"Food:Food",9.46125316405651,1.21801643137361,9,12.3660529683962,0,0,1
"139",1138750846,"Style & Store dollheads for classes..Made in USA","Product Design","Design","USD","2014-08-21",75000,"2014-07-22",339,"failed",10,"US",339,339,75000,0,30,2014,7,33.9,"Design:Product Design",11.2252433925184,1.24338997080695,6,-2.63394703160382,0,0,1
"140",113894628,"EcoFarm | Food of the future","Product Design","Design","EUR","2014-09-29",125000,"2014-07-31",19871.5,"failed",261,"NL",26653.3,25070.02,157700.85,0,60,2014,7,76.1360153256705,"Design:Product Design",11.9684551629176,1.71623819952411,12,27.3660529683962,0,0,1
"141",1141177160,"Little Misadventures","Art","Art","USD","2014-09-07",3000,"2014-07-09",50,"failed",1,"US",50,50,3000,0,60,2014,7,50,"Art:Art",8.00636756765025,0.358093300139965,12,27.3660529683962,0,0,1
"142",1141419852,"K'neisha Project","Music","Music","USD","2014-08-27",5000,"2014-07-28",0,"failed",0,"US",0,0,5000,0,30,2014,7,0,"Music:Music",8.51719319141624,0.0859181963205693,6,-2.63394703160382,0,0,1
"143",1141507938,"Heartfelt Song Lyrics about Adoption and Foster Care","Music","Music","USD","2014-08-08",200,"2014-07-09",0,"failed",0,"US",0,0,200,0,30,2014,7,0,"Music:Music",5.29831736654804,-1.68158051556979,6,-2.63394703160382,1,0,0
"144",1141874386,"LaserCut IDEAs Wooden Wallet","Product Design","Design","GBP","2014-08-06",100,"2014-07-22",192,"successful",14,"GB",328.23,322.64,168.04,1,15,2014,7,13.7142857142857,"Design:Product Design",5.12420204630118,-2.63823126931369,3,-17.6339470316038,1,1,1
"145",1142936650,"LeadaHose: the new dog leash to keep your dog clean and cool","Product Design","Design","AUD","2014-08-22",20000,"2014-07-23",412,"canceled",12,"AU",385.41,383.65,18623.71,0,30,2014,7,34.3333333333333,"Design:Product Design",9.83219077910409,0.35709822059822,6,-2.63394703160382,0,0,1
"146",1143222220,"Oh Snap!","Product Design","Design","USD","2014-08-29",650,"2014-07-15",130,"failed",6,"US",130,130,650,0,45,2014,7,21.6666666666667,"Design:Product Design",6.47697236288968,-1.77756803235164,9,12.3660529683962,1,0,0
"147",1145057197,"I just want to make some potato chips (Canceled)","Food","Food","USD","2014-09-07",50,"2014-07-09",1,"canceled",1,"US",1,1,50,0,60,2014,7,1,"Food:Food",3.91202300542815,-0.604747916083242,12,27.3660529683962,0,0,1
"148",1145683676,"Support The Taffy Emporium","Food","Food","USD","2014-09-13",200,"2014-07-15",11,"failed",2,"US",11,11,200,0,60,2014,7,5.5,"Food:Food",5.29831736654804,-0.149389629564739,12,27.3660529683962,0,0,1
"149",1145871589,"CREATE """"""""AIPOP"""""""" ARTISTS IN PURSUIT OF PEACE!!","Art","Art","USD","2014-09-01",2000,"2014-07-28",231,"failed",3,"US",231,231,2000,0,35,2014,7,77,"Art:Art",7.60090245954208,0.188000421280914,7,2.36605296839618,0,0,1
"150",1146167265,"The Dead Art Show","Art","Art","USD","2014-08-07",5000,"2014-07-08",0,"failed",0,"US",0,0,5000,0,30,2014,7,0,"Art:Art",8.51719319141624,0.572384984439836,6,-2.63394703160382,0,0,1
"151",1148800998,"I'm going to make a paper plane (Suspended)","Product Design","Design","GBP","2014-09-10",3,"2014-07-12",10,"suspended",4,"GB",17.13,16.23,4.87,0,60,2014,7,2.5,"Design:Product Design",1.5830939370945,-4.89116477201522,12,27.3660529683962,1,0,0
"152",1149935052,"Learn Art","Art","Art","USD","2014-08-27",8500,"2014-07-28",1,"failed",1,"US",1,1,8500,0,30,2014,7,1,"Art:Art",9.04782144247841,0.794983883882079,6,-2.63394703160382,0,0,1
"153",115172494,"Amazing Pizza, Smoked Meat or Both","Food","Food","USD","2014-09-29",3500,"2014-07-31",23,"failed",3,"US",23,23,3500,0,60,2014,7,7.66666666666667,"Food:Food",8.1605182474775,0.790761990008269,12,27.3660529683962,0,0,1
"154",1152010286,"Cheesecake/ George's Culinary Delights.","Food","Food","USD","2014-08-16",40,"2014-07-17",5,"failed",1,"US",5,5,40,0,30,2014,7,5,"Food:Food",3.68887945411394,-0.67804422891828,6,-2.63394703160382,0,0,1
"155",1152865140,"Darkened Arts","Music","Music","GBP","2014-08-16",2000,"2014-07-16",46,"failed",6,"GB",78.57,76.26,3315.48,0,31,2014,7,7.66666666666667,"Music:Music",8.10635768851807,-0.139673364733537,7,-1.63394703160382,0,0,1
"156",1154824925,"Letters To Everybody","Art","Art","CAD","2014-08-08",50,"2014-07-09",65,"successful",3,"CA",60.98,59.55,45.8,1,30,2014,7,21.6666666666667,"Art:Art",3.82428409112014,-1.39629346194391,6,-2.63394703160382,1,1,1
"157",1155858143,"Miniature Handmade Needle Felted Animals for You from Me!","Art","Art","GBP","2014-08-08",250,"2014-07-09",6,"canceled",1,"GB",10.28,10.08,420.1,0,30,2014,7,6,"Art:Art",6.04049277817534,-0.466592463768025,6,-2.63394703160382,1,0,0
"158",1157467886,"BPM Brandon Pitzen Music","Music","Music","USD","2014-08-27",2000,"2014-07-28",0,"failed",0,"US",0,0,2000,0,30,2014,7,0,"Music:Music",7.60090245954208,-0.417221028806564,6,-2.63394703160382,1,0,0
"159",1159513953,"Origami Wall Planter","Product Design","Design","USD","2014-08-09",1000,"2014-07-10",16146.01,"successful",548,"US",16146.01,16146.01,1000,1,30,2014,7,29.4635218978102,"Design:Product Design",6.90775527898214,-1.50349414527295,6,-2.63394703160382,1,1,1
"160",1161308104,"Lasanga-bomb","Food","Food","CAD","2014-08-16",1500,"2014-07-17",525,"failed",2,"CA",488.02,479.15,1368.99,0,30,2014,7,262.5,"Food:Food",7.22182852065987,0.482429100858449,6,-2.63394703160382,0,0,1
"161",1162037931,"TYNI WALLET: Stylish, Slim and Functional Leather Wallet","Product Design","Design","USD","2014-08-20",3000,"2014-07-17",33239,"successful",990,"US",33239,33239,3000,1,34,2014,7,33.5747474747475,"Design:Product Design",8.00636756765025,-0.804532025143135,7,1.36605296839618,1,1,1
"162",1163213840,"sweet potato salad...because internet","Food","Food","CAD","2014-07-24",25,"2014-07-09",1,"failed",1,"CA",0.94,0.93,23.22,0,15,2014,7,1,"Food:Food",3.14501397626975,-0.85668857678076,3,-17.6339470316038,1,0,0
"163",1163594746,"Get BlackBolt to Cornucopia","Music","Music","GBP","2014-09-02",4000,"2014-07-28",340,"failed",24,"GB",577.18,554.06,6518.37,0,36,2014,7,14.1666666666667,"Music:Music",8.78237962366549,0.23153321936376,8,3.36605296839618,0,0,1
"164",1163611905,"Birthday Cake in a Jar","Food","Food","USD","2014-08-30",100,"2014-07-31",5,"failed",1,"US",5,5,100,0,30,2014,7,5,"Food:Food",4.60517018598809,-0.37706877282399,6,-2.63394703160382,0,0,1
"165",1165687330,"Bee a Part of Honeybee Pâtisserie","Food","Food","USD","2014-08-21",15500,"2014-07-22",16228,"successful",154,"US",16228,16228,15500,1,30,2014,7,105.376623376623,"Food:Food",9.64859530290734,1.27955299801658,6,-2.63394703160382,0,0,0
"166",1165844334,"C% Pure (Canceled)","Product Design","Design","USD","2014-08-06",8000,"2014-07-07",9271.01,"canceled",262,"US",9271.01,9271.01,8000,0,30,2014,7,35.385534351145,"Design:Product Design",8.98719682066197,-0.180506150645085,6,-2.63394703160382,1,0,0
"167",1166476902,"I need a wok.","Food","Food","GBP","2014-08-22",30,"2014-07-23",22.01,"failed",4,"GB",37.59,36.49,49.73,0,30,2014,7,5.5025,"Food:Food",3.90660837272665,-0.606526468992517,6,-2.63394703160382,0,0,1
"168",1168900093,"A DOCKumentary Feature Film- (LiveaboardLifeFilm.com)","Documentary","Film & Video","USD","2014-08-23",30000,"2014-07-24",2285,"failed",34,"US",2285,2285,30000,0,30,2014,7,67.2058823529412,"Film & Video:Documentary",10.3089526606443,0.680572461556545,6,-2.63394703160382,0,0,1
"169",1169591455,"Chicken Salad","Food","Food","USD","2014-08-09",10,"2014-07-10",0,"failed",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"170",1169904081,"The Search for the PERFECT Chocolate Chip Cookie Recipe","Food","Food","USD","2014-08-10",150,"2014-07-11",15,"failed",2,"US",15,15,150,0,30,2014,7,7.5,"Food:Food",5.01063529409626,-0.243885011821008,6,-2.63394703160382,0,0,1
"171",1171908050,"Finding My Father (Canceled)","Documentary","Film & Video","USD","2014-08-11",10000,"2014-07-12",5,"canceled",1,"US",5,5,10000,0,30,2014,7,5,"Film & Video:Documentary",9.21034037197618,0.0612742086372982,6,-2.63394703160382,1,0,0
"172",1172249065,"Mike's Delicious Homemade Mac & Cheese","Food","Food","USD","2014-08-27",10,"2014-07-28",0,"failed",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"173",1173344408,"Loving In Limbo: A Documentary Feature FIlm","Documentary","Film & Video","NZD","2014-08-13",40000,"2014-07-14",24040.55,"failed",364,"NZ",21186.79,20428.75,33990.48,0,30,2014,7,66.045467032967,"Film & Video:Documentary",10.433835764391,0.750970261369269,6,-2.63394703160382,0,0,1
"174",1174167111,"Best Cookies Ever","Food","Food","USD","2014-09-12",7500,"2014-07-14",0,"failed",0,"US",0,0,7500,0,60,2014,7,0,"Food:Food",8.9226582995244,1.04110333014532,12,27.3660529683962,0,0,1
"175",1174236657,"Cheesy Mac and Cheese Creation","Food","Food","USD","2014-08-07",5,"2014-07-08",5,"successful",4,"US",5,5,5,1,30,2014,7,1.25,"Food:Food",1.6094379124341,-1.36108165869603,6,-2.63394703160382,1,1,1
"176",1176062407,"Being Happy Rocks","Art","Art","USD","2014-08-04",1000,"2014-07-05",6,"failed",2,"US",6,6,1000,0,30,2014,7,3,"Art:Art",6.90775527898214,-0.102775275707107,6,-2.63394703160382,0,0,1
"177",117659380,"Carbonara","Food","Food","GBP","2014-08-24",10,"2014-07-25",26,"successful",4,"GB",44.29,43.11,16.58,1,30,2014,7,6.5,"Food:Food",2.80819714970715,-0.967323328905298,6,-2.63394703160382,1,1,1
"178",1176605984,"expanding my horizon","Music","Music","USD","2014-08-09",65000,"2014-07-10",0,"failed",0,"US",0,0,65000,0,30,2014,7,0,"Music:Music",11.0821425488778,1.49434304152655,6,-2.63394703160382,0,0,1
"179",1176876546,"Support Josh with his guitar talent (youtube) Josh Finucane","Music","Music","GBP","2014-08-15",1000,"2014-07-16",0,"failed",0,"GB",0,0,1669,0,30,2014,7,0,"Music:Music",7.41997992366183,-0.516566379953612,6,-2.63394703160382,1,0,0
"180",1177202231,"Its Always Bacon Time","Food","Food","USD","2014-08-10",10,"2014-07-11",25,"successful",1,"US",25,25,10,1,30,2014,7,25,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,1,1
"181",1178133644,"bread head","Food","Food","USD","2014-08-20",200,"2014-07-21",0,"failed",0,"US",0,0,200,0,30,2014,7,0,"Food:Food",5.29831736654804,-0.149389629564739,6,-2.63394703160382,0,0,1
"182",1178937693,"Surya Conversions Hybrid Kits","Product Design","Design","USD","2014-08-09",5000,"2014-07-10",5081,"successful",99,"US",5081,5081,5000,1,30,2014,7,51.3232323232323,"Design:Product Design",8.51719319141624,-0.479533147297906,6,-2.63394703160382,1,1,1
"183",1180599162,"For the Love of Fermentation","Food","Food","USD","2014-08-08",2500,"2014-07-09",450,"failed",13,"US",450,450,2500,0,30,2014,7,34.6153846153846,"Food:Food",7.82404601085629,0.680240425883091,6,-2.63394703160382,0,0,1
"184",1180951874,"The Lucien Dante Video and Tour (Canceled)","Music","Music","USD","2014-08-09",15000,"2014-07-10",672,"canceled",10,"US",672,672,15000,0,30,2014,7,67.2,"Music:Music",9.61580548008435,0.689170981061749,6,-2.63394703160382,0,0,1
"185",118148106,"Grilled Cheese Sammich","Art","Art","USD","2014-08-11",10,"2014-07-12",0,"failed",0,"US",0,0,10,0,30,2014,7,0,"Art:Art",2.30258509299405,-2.03464718997704,6,-2.63394703160382,1,0,0
"186",1181562568,"Homeless Heroes (Canceled)","Documentary","Film & Video","USD","2014-09-14",25000,"2014-07-16",1,"canceled",1,"US",1,1,25000,0,60,2014,7,1,"Film & Video:Documentary",10.1266311038503,0.577796056489294,12,27.3660529683962,0,0,1
"187",1183084584,"Act for Change: Healing Minds","Documentary","Film & Video","GBP","2014-08-13",16000,"2014-07-14",1638,"failed",38,"GB",2804.44,2733.83,26704.05,0,30,2014,7,43.1052631578947,"Film & Video:Documentary",10.1925705182785,0.614966734967146,6,-2.63394703160382,0,0,1
"188",1183780840,"American Police State: The Fall of Freedom","Documentary","Film & Video","USD","2014-08-30",25000,"2014-07-31",1,"failed",1,"US",1,1,25000,0,30,2014,7,1,"Film & Video:Documentary",10.1266311038503,0.577796056489294,6,-2.63394703160382,0,0,1
"189",1184671712,"Crown Him King","Music","Music","USD","2014-08-29",10000,"2014-07-30",10057,"successful",88,"US",10057,10057,10000,1,30,2014,7,114.284090909091,"Music:Music",9.21034037197618,0.466528327138618,6,-2.63394703160382,0,0,0
"190",1184694334,"The Temple of Grace","Art","Art","USD","2014-08-07",40000,"2014-07-08",51945.22,"successful",625,"US",51945.22,51945.22,40000,1,30,2014,7,83.112352,"Art:Art",10.5966347330961,1.4447120754039,6,-2.63394703160382,0,0,0
"191",1185641605,"Action Figure: The Movie","Documentary","Film & Video","USD","2014-08-30",25000,"2014-07-21",50,"failed",1,"US",50,50,25000,0,40,2014,7,50,"Film & Video:Documentary",10.1266311038503,0.577796056489294,8,7.36605296839618,0,0,1
